lune_lat,lune_lon,class,etype_pred,prob_eq,prob_ex,prob_co
79.697,6.84,1,ex,0.0048435633,0.9951564,4.38378e-12
-21.938,2.293,0,eq,0.9815661,2.6575157e-07,0.018433694
-49.907,27.535,2,co,0.16681491,4.7893214e-11,0.83318514
41.421,22.32,0,eq,0.80598235,0.19401748,1.7680175e-07
-35.023,21.864,0,eq,0.68031335,3.459213e-09,0.31968662
33.139,-13.152,0,eq,0.7408456,0.2591542,1.3302531e-07
-5.425,-9.479,0,eq,0.9995943,3.2995198e-05,0.00037274885
-34.52,-24.937,0,eq,0.95189154,8.6444885e-08,0.048108306
66.827,-29.207,1,ex,0.006483679,0.9935163,7.930376e-12
20.82,-8.586,0,eq,0.9820838,0.01791423,1.9902286e-06
53.443,7.08,1,ex,0.15917471,0.8408253,2.8900717e-09
55.504,-2.643,1,ex,0.07898542,0.92101455,7.6595696e-10
2.651,-14.942,0,eq,0.9995858,0.00036146297,5.275923e-05
36.498,19.241,0,eq,0.9071214,0.0928781,4.0518086e-07
2.743,-11.85,0,eq,0.9996413,0.00029740128,6.127888e-05
2.934,15.175,0,eq,0.9996954,4.600561e-05,0.00025860162
-2.521,-14.111,0,eq,0.99974626,9.442524e-05,0.00015931227
24.668,-0.758,0,eq,0.97429967,0.025698947,1.4182776e-06
-6.3,-21.729,0,eq,0.9997086,6.3259766e-05,0.00022805843
-18.635,-9.582,0,eq,0.9946709,1.2971876e-06,0.005327785
39.419,-4.93,0,eq,0.5664317,0.43356827,5.2026618e-08
19.867,14.407,0,eq,0.9968677,0.0031243262,7.964881e-06
34.29,-14.498,0,eq,0.6772457,0.3227542,9.458388e-08
2.785,-2.239,0,eq,0.99974483,0.00015237527,0.000102709324
-2.854,-26.953,0,eq,0.9996997,0.00021580273,8.445833e-05
61.035,3.914,1,ex,0.04653763,0.9534624,2.7988262e-10
-5.628,18.442,0,eq,0.99822444,4.3935106e-06,0.0017711263
-14.432,-11.687,0,eq,0.9979296,4.161479e-06,0.0020662183
-29.357,18.292,0,eq,0.86467505,1.6838504e-08,0.13532495
-45.713,22.582,2,co,0.29478216,2.0901765e-10,0.70521784
-15.976,-16.004,0,eq,0.9977608,3.853446e-06,0.0022354554
-10.489,23.168,0,eq,0.99401665,9.770782e-07,0.005982348
-20.733,19.526,0,eq,0.9657199,1.1263998e-07,0.03427996
35.162,9.56,0,eq,0.8781358,0.121863954,3.149213e-07
16.487,2.109,0,eq,0.99677426,0.0032176587,8.1202525e-06
-30.956,-2.45,0,eq,0.9272178,4.5130424e-08,0.07278215
-56.989,13.957,2,co,0.115094095,2.0349918e-11,0.88490593
33.738,4.517,0,eq,0.87785274,0.12214693,3.1913922e-07
59.937,-8.208,1,ex,0.033394005,0.966606,1.551797e-10
21.788,-3.198,0,eq,0.9842366,0.015761135,2.1802343e-06
38.93,-21.082,1,ex,0.37447053,0.62552947,1.8907103e-08
-31.117,-10.267,0,eq,0.94742674,7.246476e-08,0.052573163
-23.99,-5.506,0,eq,0.9816657,2.7637623e-07,0.01833407
11.894,12.533,0,eq,0.9994517,0.00051255804,3.5737557e-05
-58.929,-24.153,2,co,0.27399212,1.9740751e-10,0.7260079
6.566,15.804,0,eq,0.9997644,0.000108677086,0.00012695718
40.141,-1.594,0,eq,0.57731414,0.42268574,5.447698e-08
18.056,-12.822,0,eq,0.9874176,0.012579702,2.7308356e-06
-67.749,-29.839,2,co,0.12728636,2.9049124e-11,0.8727136
-15.981,15.691,0,eq,0.9882393,4.3955802e-07,0.011760268
10.518,-7.003,0,eq,0.9985555,0.0014280571,1.6454816e-05
-62.046,22.272,2,co,0.053581312,3.387264e-12,0.94641876
-17.698,5.732,0,eq,0.99017525,5.726438e-07,0.0098241335
38.457,-25.395,1,ex,0.3424798,0.6575202,1.5596996e-08
-11.7,20.499,0,eq,0.9934043,8.7725897e-07,0.0065948344
38.283,22.172,0,eq,0.8884719,0.11152775,3.3265587e-07
74.598,14.711,1,ex,0.011415896,0.98858416,2.0652929e-11
18.039,21.739,0,eq,0.9987686,0.0012144342,1.6955237e-05
-56.581,14.672,2,co,0.117809534,2.1466539e-11,0.88219047
-76.69,25.804,2,co,0.012973243,1.3905417e-13,0.98702675
-23.801,10.503,0,eq,0.96143633,1.00331754e-07,0.038563542
22.774,17.133,0,eq,0.99481356,0.005181266,5.1816364e-06
10.666,28.945,0,eq,0.9997689,0.00011875617,0.00011239416
61.975,22.678,1,ex,0.087980606,0.9120194,8.862937e-10
0.474,-22.833,0,eq,0.99957865,0.00036786578,5.3538497e-05
-31.481,-3.949,0,eq,0.9256982,4.4109377e-08,0.07430181
57.784,-7.32,1,ex,0.046879802,0.9531202,2.908059e-10
-24.926,-20.791,0,eq,0.9898879,6.1832566e-07,0.0101114735
-38.987,-28.291,0,eq,0.9124198,3.841298e-08,0.08758019
