lune_lat,lune_lon,class,etype_pred,prob_eq,prob_ex,prob_co
-43.223,-6.499,0,eq,0.9987265669872522,5.50766293040757e-27,0.001273433012747873
-20.245,-2.99,0,eq,0.9999999465326799,1.1187037467055503e-17,5.346732007839767e-08
10.745,14.826,0,eq,0.9999999892390491,1.0760950970576043e-08,5.600438260875613e-17
-41.846,-29.686,0,eq,0.9999999024925451,1.3063048573786805e-23,9.750745491897866e-08
-83.097,4.94,2,co,0.3029562382755968,2.7233671898600513e-49,0.6970437617244033
30.528,-28.029,0,eq,0.8148916245512529,0.18510837544874714,4.095890215981434e-34
17.199,-25.529,0,eq,0.9998222002584322,0.00017779974156796602,1.459801138092869e-26
56.404,-13.659,1,ex,0.14628854307389075,0.8537114569261093,3.630488471122446e-48
68.395,22.28,1,ex,0.3304964787265166,0.6695035212734834,2.85498500823295e-51
-51.69,11.177,0,eq,0.5371060265410244,1.2057060397044877e-32,0.46289397345897554
18.803,14.83,0,eq,0.9999988629463015,1.137053698543542e-06,9.942017735164039e-21
-27.264,-6.314,0,eq,0.999998840611318,4.022674489156808e-20,1.1593886820331176e-06
-21.197,2.795,0,eq,0.9999994609082706,1.813515435874884e-18,5.390917292926114e-07
73.935,-24.756,1,ex,0.0014990230169055077,0.9985009769830946,2.133403533068478e-64
-63.376,-13.417,0,eq,0.990255809478722,2.933864049053533e-36,0.009744190521277857
-56.613,-9.155,0,eq,0.9838956414180258,3.191959881584284e-33,0.016104358581974187
7.317,-8.019,0,eq,0.9999999810764023,1.8923597739357525e-08,1.400869263230003e-18
46.054,25.436,0,eq,0.8954011406187568,0.10459885938124322,5.326286976000194e-35
17.582,27.116,0,eq,0.9999995844538401,4.155461598264622e-07,5.393445518492128e-19
42.696,-24.704,1,ex,0.1826101108040555,0.8173898891959446,3.6531451276044305e-41
-25.358,17.253,0,eq,0.9998208368039413,6.928408561389007e-21,0.00017916319605868912
9.866,-13.914,0,eq,0.9999997520498032,2.4795019679188715e-07,9.333370383890993e-21
-32.584,0.559,0,eq,0.999861176499662,6.752803919504403e-23,0.00013882350033790657
50.154,-27.276,1,ex,0.038430451040438615,0.9615695489595614,6.689003797790492e-47
15.465,25.898,0,eq,0.9999998776951694,1.2230483055429254e-07,4.250950761150008e-18
-59.303,26.88,2,co,0.018767190651857137,1.1598288535037306e-37,0.9812328093481429
-19.874,8.726,0,eq,0.9999988943770498,2.4504940894093336e-18,1.1056229502299407e-06
20.517,29.762,0,eq,0.9999977734620206,2.226537979373183e-06,3.307097572064537e-20
-23.865,18.708,0,eq,0.9998964630814909,2.454118529914649e-20,0.0001035369185090703
-67.717,-3.622,0,eq,0.8140728713102809,9.597828882387478e-40,0.18592712868971908
-10.028,-20.269,0,eq,0.9999999999983138,1.6356999987038661e-12,5.0468266893519096e-14
37.799,13.059,0,eq,0.9925318054446348,0.007468194555365149,3.0153230049797707e-31
-23.878,-14.168,0,eq,0.9999999899998401,4.7654358120913165e-18,1.0000159896685792e-08
-41.161,-4.714,0,eq,0.9989330305347327,3.2692352485031194e-26,0.0010669694652673878
70.038,13.426,1,ex,0.28014838524004754,0.7198516147599524,1.1614189703903801e-53
-41.522,2.064,0,eq,0.9919506408876613,5.744582528305932e-27,0.00804935911233864
6.339,20.504,0,eq,0.9999999995248392,4.751455351422527e-10,1.522927336484781e-14
-2.367,-15.348,0,eq,0.9999999998644163,1.355829509800072e-10,6.854462462054676e-16
-10.708,9.89,0,eq,0.9999999972412897,4.526528511427368e-15,2.7587056861271105e-09
-10.085,20.474,0,eq,0.9999999829236829,2.948039545788811e-15,1.707631411481945e-08
23.095,-24.622,0,eq,0.9972562275241906,0.002743772475809416,2.2791115030184593e-29
-53.104,-8.487,0,eq,0.9897321164033835,1.5934361976148136e-31,0.01026788359661643
-40.472,-21.773,0,eq,0.9999981479433359,4.83188207268379e-24,1.8520566641726195e-06
59.021,14.184,1,ex,0.46893935058476754,0.5310606494152326,2.7972180107800617e-45
-30.551,-29.395,0,eq,0.9999999993847055,6.889566387843217e-19,6.152944609772932e-10
39.295,-26.136,1,ex,0.25899834123214116,0.7410016587678588,3.062601264224195e-39
-5.076,-20.905,0,eq,0.9999999999296112,7.038817563439782e-11,6.365266264303193e-16
-36.161,-3.748,0,eq,0.9998018570346843,4.497276275489626e-24,0.00019814296531569568
-86.225,-11.723,0,eq,0.9939641222652669,1.81944748933457e-49,0.006035877734733198
-32.877,-17.099,0,eq,0.9999995697998723,2.4779470024220714e-21,4.3020012770590647e-07
35.174,-7.056,0,eq,0.9843017881685041,0.01569821183149588,9.909486597091605e-33
-3.267,-7.981,0,eq,0.9999999999826976,1.7274174207627072e-11,2.8191762697507047e-14
-22.459,24.127,0,eq,0.9998684118897146,7.006195254320281e-20,0.00013158811028525172
-18.286,22.83,0,eq,0.9999922448095856,2.8401580069916297e-18,7.755190414370153e-06
-5.226,-5.773,0,eq,0.9999999999967993,2.86727219961353e-12,3.333693204804448e-13
-10.524,0.317,0,eq,0.9999999998286674,1.9219426447871287e-14,1.713134533091251e-10
35.929,-24.838,0,eq,0.5742122300162225,0.4257877699837776,1.0629199156103185e-36
56.001,-15.017,1,ex,0.12947415137102755,0.8705258486289725,3.62508633916883e-48
-60.737,21.76,2,co,0.0497031928699686,3.751112311507576e-38,0.9502968071300314
-76.08,1.798,2,co,0.4886769500321253,5.411793418530907e-45,0.5113230499678747
-27.185,24.203,0,eq,0.9980333119826321,9.4636688674821e-22,0.001966688017367868
-18.236,21.116,0,eq,0.999994568132388,3.1847106274742924e-18,5.431867611938622e-06
-9.923,-25.556,0,eq,0.9999999999933327,6.663269107277082e-12,4.0417325794792365e-15
27.122,-16.07,0,eq,0.9974253644677057,0.0025746355322943232,8.142954811849532e-30
-20.609,24.039,0,eq,0.9999578713834076,3.6237603525937486e-19,4.212861659246222e-05
45.094,-15.216,1,ex,0.4434084572871591,0.5565915427128408,1.3904005558375166e-40
44.083,10.258,0,eq,0.9330594094386991,0.06694059056130086,1.6920207527446763e-35
-21.555,-18.822,0,eq,0.999999999637862,1.0967828494361081e-16,3.621378809584222e-10
13.319,-20.765,0,eq,0.9999928814381249,7.118561874978083e-06,1.0743526507916551e-23
48.431,5.89,0,eq,0.7777953745296168,0.2222046254703833,5.395113358550826e-39
49.647,17.418,0,eq,0.7859449132175937,0.21405508678240623,2.993664355866972e-38
32.834,-25.217,0,eq,0.7955780854377559,0.20442191456224407,7.21322977179643e-35
-14.876,-20.268,0,eq,0.9999999999979433,3.862036107328356e-14,2.0180237721267704e-12
50.705,-19.155,1,ex,0.1394131757706343,0.8605868242293657,2.4976592399408972e-45
27.465,22.013,0,eq,0.9999260835320819,7.391646791812398e-05,2.023757746075575e-24
-2.304,14.477,0,eq,0.9999999999881473,1.7391964231040415e-12,1.0113535236579969e-11
35.858,-4.105,0,eq,0.9861043893005185,0.013895610699481444,1.2614835139181088e-32
-52.088,-2.954,0,eq,0.959736654338697,1.3805580118111391e-31,0.04026334566130302
67.395,-21.254,1,ex,0.009576675056917406,0.9904233249430826,3.252624508880955e-58
-12.831,27.49,0,eq,0.9999995445595097,2.66194754023111e-16,4.554404900798622e-07
37.688,-26.277,1,ex,0.3439666886722461,0.6560333113277539,3.33103407437194e-38
19.802,21.714,0,eq,0.9999985065407988,1.4934592012218442e-06,1.585767135496718e-20
15.14,-8.947,0,eq,0.9999979532302264,2.0467697735778518e-06,2.5131521739599845e-22
27.759,20.849,0,eq,0.9999136767716799,8.632322832022866e-05,1.0868208242615392e-24
20.958,-11.014,0,eq,0.9999413050045782,5.869499542180018e-05,1.3704640908098005e-25
-8.892,-22.506,0,eq,0.9999999999934197,6.572884109737038e-12,7.377103980752524e-15
-9.204,20.317,0,eq,0.9999999914321053,5.999469098388621e-15,8.567888673580429e-09
-10.233,-3.144,0,eq,0.9999999999544538,4.235737189124253e-14,4.5503831753188556e-11
29.842,11.024,0,eq,0.9996773234936678,0.00032267650633213994,6.3076871319581705e-27
-43.321,-15.448,0,eq,0.999936610886201,4.447559782438154e-26,6.338911379900264e-05
21.772,-24.887,0,eq,0.9984580495853194,0.001541950414680706,9.775822564228964e-29
-26.596,9.357,0,eq,0.9999358292165653,5.1431404406366046e-21,6.417078343458463e-05
-18.197,2.254,0,eq,0.9999999311122502,2.6624395289917518e-17,6.888774977704901e-08
-6.924,-6.874,0,eq,0.9999999999980844,1.0008844331852955e-12,9.146008761073726e-13
-47.921,-10.858,0,eq,0.9986531215925941,9.697690547982372e-29,0.0013468784074058464
-43.832,2.066,0,eq,0.9827160004679599,4.858749525447899e-28,0.017283999532039976
61.066,-13.57,1,ex,0.08670931386527783,0.9132906861347223,1.4194980497913695e-51
-32.561,26.536,0,eq,0.9498003671191316,6.137706609024123e-24,0.050199632880868414
-14.451,28.935,0,eq,0.9999981304389073,7.258065714775523e-17,1.8695610926914395e-06
-10.174,-7.586,0,eq,0.9999999999905326,9.800139952574854e-14,9.369522773338715e-12
16.682,22.669,0,eq,0.9999997427842571,2.5721574286722884e-07,6.128548923690725e-19
-45.178,-20.314,0,eq,0.9999815851460099,2.3770964208761468e-26,1.841485399014976e-05
-36.562,-0.341,0,eq,0.9993696435883379,1.5278955129020664e-24,0.0006303564116620749
8.34,18.748,0,eq,0.9999999981064069,1.8935915281257815e-09,1.5193558060648112e-15
5.053,0.777,0,eq,0.9999999987801961,1.219803577546649e-09,2.9724696171227097e-16
32.433,10.558,0,eq,0.9989910124808398,0.0010089875191602717,1.9410115959842036e-28
18.937,20.602,0,eq,0.9999990422692854,9.577307145752944e-07,3.303450189928068e-20
-13.733,-5.012,0,eq,0.9999999996691696,3.704600929233749e-15,3.3082662160669574e-10
4.834,-14.511,0,eq,0.9999999868456861,1.3154313875779151e-08,1.1783343075950815e-18
-14.172,10.782,0,eq,0.9999999584657957,2.449688463565677e-16,4.153420404068927e-08
-24.438,6.986,0,eq,0.999988993033505,5.245187678879604e-20,1.100696649506132e-05
41.063,16.176,0,eq,0.9782257667281473,0.021774233271852662,7.572384066563568e-33
18.11,-22.41,0,eq,0.99986725941644,0.00013274058356000352,2.2919033411653187e-26
-9.145,-2.467,0,eq,0.9999999999754126,8.752562647721379e-14,2.4499887094328807e-11
7.273,-16.081,0,eq,0.9999999191364504,8.086354965584936e-08,5.2638667856028857e-20
-35.226,-20.622,0,eq,0.9999996836473977,6.523003284780523e-22,3.1635260234368225e-07
-26.212,10.394,0,eq,0.9999337924950351,6.4294850622691355e-21,6.620750496479388e-05
-66.946,1.792,0,eq,0.5654446336085903,6.3795610091110235e-40,0.43455536639140957
-50.441,-12.87,0,eq,0.9986618686264132,9.938797961890969e-30,0.0013381313735868709
-34.132,24.68,0,eq,0.9324433334830879,1.2316875756277493e-24,0.06755666651691201
52.007,18.108,0,eq,0.6924588335641289,0.30754116643587104,8.622299231240072e-40
6.573,-17.272,0,eq,0.9999999325872689,6.741273098357803e-08,6.306843414667017e-20
59.204,26.307,1,ex,0.4486200480599498,0.5513799519400502,5.123143994962735e-44
-55.24,8.602,0,eq,0.5235420995878309,2.739235785112883e-34,0.4764579004121691
81.429,-17.711,1,ex,0.0019124674427070697,0.998087532557293,5.485155296857758e-69
0.409,-12.861,0,eq,0.9999999994593408,5.406591470996497e-10,1.5706866461685613e-16
-23.775,10.024,0,eq,0.9999843976653277,6.359078015643387e-20,1.5602334672388233e-05
1.915,17.367,0,eq,0.9999999999713112,2.8209964686431227e-11,4.788555239296651e-13
